PurchaseDate,StoreID,StoreLocation,PaymentMethod,DiscountApplied,DiscountPercent,ProductCost,Profit,FootTraffic,InventoryLevel,MarketingExpenditure,CompetitorPrice
24-03-2022,26,Los Angeles,Mobile Payment,TRUE,30,386.67,165.70999999999998,472,85,3186.56,496.79
12-09-2021,78,Houston,Cash,FALSE,0,820.27,0,367,97,2216.99,933.76
17-10-2021,13,Dallas,Debit Card,FALSE,0,271.63,0,226,93,3554.89,256.16
12-01-2022,73,Los Angeles,Mobile Payment,FALSE,0,299.15,0,911,77,5099.26,335.15
11-12-2021,31,San Jose,Debit Card,FALSE,0,945.57,0,278,1,6191.13,876.48
13-06-2022,32,Phoenix,Mobile Payment,FALSE,0,333.1,0,773,35,7649.36,309.98
04-03-2022,73,Dallas,Cash,TRUE,22,437.36,123.36000000000001,836,67,1907.22,652.45
02-02-2023,16,New York,Mobile Payment,FALSE,0,831.78,0,472,73,8967.04,767.37
14-08-2020,37,San Diego,Debit Card,FALSE,0,476.65,0,158,39,8564.21,569.21
25-03-2023,28,Philadelphia,Mobile Payment,FALSE,0,639.15,0,739,72,7262.21,546.44
19-09-2020,19,Philadelphia,Online Transfer,FALSE,0,712.35,0,418,28,6150.56,688.33
08-02-2021,82,Dallas,Cash,FALSE,0,302.48,0,804,42,4871.1,246.27
08-12-2021,30,New York,Cash,TRUE,11,36.77,4.549999999999997,653,72,3609.78,36.75
22-02-2022,100,New York,Online Transfer,FALSE,0,576.27,0,265,96,1390.16,578.12
17-10-2022,30,San Diego,Debit Card,TRUE,8,408.31,35.5,198,78,3557.08,444.86
16-08-2021,90,San Antonio,Credit Card,TRUE,14,455.72,74.18999999999994,316,74,7280.31,513.62
01-07-2023,79,Houston,Cash,FALSE,0,293.19,0,164,5,9526.34,299.9
05-07-2021,9,Philadelphia,Cash,TRUE,26,652.67,229.31000000000006,172,17,1782.42,868.95
06-09-2021,25,San Antonio,Mobile Payment,FALSE,0,88.71,0,585,63,7420.94,93.92
03-03-2022,89,Dallas,Cash,FALSE,0,809.46,0,804,16,3547.49,767.13
07-09-2022,33,Houston,Debit Card,FALSE,0,384.31,0,761,66,3301.46,418.71
18-03-2022,87,San Diego,Credit Card,FALSE,0,966.95,0,169,16,6490.23,967.78
10-09-2020,19,New York,Cash,TRUE,4,938.69,39.11,57,66,6802.63,938.41
19-01-2022,48,San Antonio,Online Transfer,FALSE,0,740.68,0,123,64,857.61,799
03-05-2023,67,Houston,Online Transfer,FALSE,0,222.52,0,403,73,5370.41,264.59
30-07-2021,53,San Jose,Credit Card,TRUE,18,638.35,140.12,698,72,1453.56,809.44
03-05-2022,16,Los Angeles,Debit Card,FALSE,0,158.9,0,608,27,6648.03,135.65
19-09-2021,75,Phoenix,Cash,TRUE,24,601.7,190.01,710,76,7340.1,669.43
23-09-2022,16,Dallas,Mobile Payment,TRUE,18,595.04,130.62,473,37,8769.89,723.44
07-05-2022,62,Los Angeles,Debit Card,FALSE,0,314.77,0,768,1,777.9,355.08
11-08-2020,97,Houston,Mobile Payment,TRUE,22,313.93,88.55000000000001,534,52,8447.34,391.57
11-04-2021,76,San Jose,Online Transfer,TRUE,18,463.28,101.69000000000005,647,72,1481.58,458.72
10-04-2023,89,New York,Credit Card,FALSE,0,208.01,0,926,56,8788.49,184.65
22-11-2020,9,Houston,Debit Card,FALSE,0,423.36,0,200,34,8160.22,478.45
19-12-2021,82,Los Angeles,Debit Card,FALSE,0,908.1,0,936,6,9900.78,934.94
16-12-2020,71,Philadelphia,Cash,TRUE,27,41.38,15.299999999999997,526,16,7156.08,54.88
25-05-2023,86,Chicago,Cash,TRUE,17,136.61,27.97999999999999,316,15,6074.56,166.42
30-04-2021,93,Dallas,Cash,FALSE,0,79.8,0,817,67,3051,70.42
07-04-2022,7,New York,Credit Card,TRUE,30,314.67,134.85999999999996,612,44,6479.8,421.19
20-12-2022,91,Philadelphia,Mobile Payment,FALSE,0,608.6,0,903,10,9894.58,726.45
04-11-2022,55,Houston,Credit Card,TRUE,12,618.08,84.27999999999997,450,29,6325.13,819.61
12-02-2022,26,Dallas,Online Transfer,TRUE,17,162.4,33.25999999999999,912,100,3030.01,227.38
05-02-2021,32,Phoenix,Credit Card,TRUE,12,874.1,119.18999999999994,327,71,6430.14,891.83
06-10-2020,74,Dallas,Debit Card,TRUE,12,589.61,80.39999999999998,811,3,6423.61,566.08
16-12-2021,78,San Diego,Online Transfer,TRUE,12,759,103.5,181,71,9444.82,904.18
16-09-2021,22,San Diego,Mobile Payment,TRUE,12,487.05,66.42000000000002,491,49,5294.56,463.49
18-02-2023,93,New York,Cash,FALSE,0,968.78,0,206,6,1208.41,1104.13
14-05-2023,33,Houston,Debit Card,FALSE,0,305.74,0,242,5,2563.26,347.37
26-12-2021,94,Los Angeles,Debit Card,FALSE,0,748,0,600,46,9714.45,858.11
14-09-2020,95,San Jose,Online Transfer,TRUE,5,878.7,46.25,472,0,9727.71,873.74
04-11-2022,48,San Diego,Debit Card,TRUE,24,752.06,237.49,113,6,8741.17,819.31
20-06-2023,60,Philadelphia,Debit Card,FALSE,0,50.77,0,66,68,2647.18,57.36
19-01-2023,42,Chicago,Debit Card,FALSE,0,195.67,0,944,64,5631.91,160.99
30-09-2022,70,Phoenix,Mobile Payment,FALSE,0,555.19,0,539,63,7458.58,653.28
01-04-2022,33,Phoenix,Cash,TRUE,24,49.89,15.760000000000005,178,71,7875.55,56.77
23-06-2021,30,Phoenix,Mobile Payment,TRUE,12,700.96,95.57999999999993,635,74,320.26,740.03
10-12-2022,66,Chicago,Debit Card,FALSE,0,592.44,0,367,57,1464.63,569.97
08-06-2021,3,San Diego,Credit Card,FALSE,0,210.48,0,100,3,1718.84,235.68
20-09-2022,27,New York,Mobile Payment,TRUE,7,113.98,8.579999999999998,64,37,2826.8,118.03
29-10-2020,45,Phoenix,Credit Card,TRUE,18,115.97,25.460000000000008,718,14,9061.23,148.63
03-08-2020,44,Los Angeles,Credit Card,TRUE,9,99.27,9.820000000000007,707,59,8154.38,101.96
11-02-2023,2,Los Angeles,Debit Card,TRUE,10,94.99,10.550000000000011,159,63,9927.99,103.89
20-09-2022,37,San Antonio,Credit Card,TRUE,10,490.18,54.45999999999998,477,14,1571.95,441.84
25-07-2020,98,Chicago,Mobile Payment,TRUE,7,211.23,15.900000000000006,513,13,3961.25,259.37
02-09-2022,20,Phoenix,Mobile Payment,FALSE,0,326.64,0,901,45,8020.22,353.49
28-02-2021,38,Houston,Online Transfer,FALSE,0,959.49,0,58,99,3602.84,1010.91
16-11-2022,67,Phoenix,Online Transfer,TRUE,6,708.68,45.23000000000002,978,75,6663.82,795.2
27-03-2023,42,San Diego,Online Transfer,TRUE,11,324.13,40.06,361,49,8699.84,368.98
28-02-2021,15,San Jose,Mobile Payment,TRUE,14,48.48,7.890000000000001,503,74,5243.19,53.27
11-08-2022,97,San Jose,Credit Card,FALSE,0,977.16,0,482,84,8672,861.28
18-08-2021,8,San Jose,Debit Card,FALSE,0,574.04,0,189,87,8512.97,617.79
02-04-2022,77,San Diego,Cash,TRUE,12,878.21,119.75999999999999,672,25,214.72,1143.29
13-07-2023,80,San Jose,Online Transfer,FALSE,0,902.96,0,781,98,5443.22,811.84
17-05-2023,72,Houston,Cash,TRUE,17,566.19,115.96999999999991,563,42,5138.59,591.67
28-12-2020,80,Dallas,Online Transfer,FALSE,0,64.2,0,342,61,3810.15,57.57
07-10-2022,40,Chicago,Cash,TRUE,29,631.83,258.06999999999994,771,90,1915.58,830.12
27-05-2022,30,Chicago,Credit Card,TRUE,2,197.33,4.030000000000001,673,32,9332.52,205.65
30-09-2020,21,Chicago,Online Transfer,TRUE,5,191.17,10.060000000000002,278,18,8051.9,233.09
16-01-2023,11,Phoenix,Debit Card,TRUE,11,187.34,23.159999999999997,667,69,6587.99,195.43
26-11-2022,65,San Antonio,Cash,TRUE,30,20.92,8.959999999999997,356,52,4077.84,35.68
30-01-2021,11,New York,Mobile Payment,TRUE,14,642.22,104.54999999999995,385,49,2726.99,734.95
24-12-2022,68,Phoenix,Debit Card,TRUE,5,567.44,29.86999999999989,512,69,6667.93,710.63
15-04-2022,68,San Antonio,Credit Card,TRUE,30,687.5,294.64,291,69,1469.5,802.71
26-10-2022,47,New York,Online Transfer,FALSE,0,519.34,0,210,65,2535,481.77
07-12-2020,66,Houston,Online Transfer,FALSE,0,342.73,0,143,17,7438.59,387.03
05-06-2022,34,San Diego,Mobile Payment,FALSE,0,305.77,0,827,88,7340.52,363.86
05-06-2021,34,Los Angeles,Credit Card,FALSE,0,371,0,698,64,4367.58,413.36
25-08-2021,28,Los Angeles,Credit Card,TRUE,23,287.31,85.82,879,10,8196.46,334.68
17-11-2020,92,San Antonio,Credit Card,FALSE,0,267.01,0,848,6,8406,254.39
25-07-2020,84,New York,Debit Card,TRUE,22,250.47,70.65,733,11,9559.26,295.3
20-02-2021,4,Los Angeles,Debit Card,FALSE,0,407.64,0,456,100,4431.71,387.02
04-06-2021,7,Dallas,Credit Card,TRUE,17,598.7,122.62,195,0,5678.51,815.12
17-06-2021,71,New York,Debit Card,FALSE,0,137.98,0,559,33,1519.24,126.26
27-05-2023,39,Los Angeles,Credit Card,FALSE,0,403.76,0,992,84,4905.42,339.06
20-02-2022,46,Phoenix,Credit Card,TRUE,0,545.48,0,963,19,469.11,647.46
23-09-2022,43,Phoenix,Mobile Payment,TRUE,21,458.23,121.80999999999995,785,74,6954.53,519.18
07-02-2023,56,Houston,Credit Card,FALSE,0,139.58,0,423,91,6212.73,158.08
02-12-2020,11,Dallas,Debit Card,TRUE,4,748.14,31.16999999999996,207,86,6680.98,737.79
12-06-2022,97,Phoenix,Debit Card,TRUE,10,273.53,30.390000000000043,804,79,7345.36,322.84
13-09-2020,86,Houston,Cash,TRUE,15,527.89,93.15999999999997,815,26,6591.01,587.87
28-08-2022,73,New York,Online Transfer,TRUE,11,722.97,89.36000000000001,239,49,4976.02,738.24
22-12-2020,88,Houston,Credit Card,FALSE,0,989.97,0,858,92,6685.66,1156.43
21-11-2022,23,New York,Debit Card,FALSE,0,355.29,0,419,29,6713.38,393.53
10-02-2022,58,San Diego,Credit Card,TRUE,13,835.1,124.78999999999996,649,86,7583.06,824.47
12-08-2022,61,New York,Mobile Payment,FALSE,0,761.21,0,828,25,219.19,791.11
12-05-2022,49,Dallas,Credit Card,FALSE,0,930.68,0,580,44,332.92,1092.04
17-12-2022,3,Houston,Debit Card,TRUE,5,842.21,44.32999999999993,638,92,9643.08,739.38
24-06-2023,20,San Diego,Mobile Payment,FALSE,0,627.53,0,596,24,6195.68,704.9
03-08-2022,60,Los Angeles,Debit Card,TRUE,1,476.94,4.819999999999993,85,14,5956.02,543.89
11-11-2021,44,San Diego,Credit Card,TRUE,11,851.87,105.28999999999996,817,90,6241.26,954
01-01-2021,1,San Jose,Debit Card,TRUE,9,447.06,44.20999999999998,630,1,2465.73,428.43
07-11-2021,30,Phoenix,Mobile Payment,TRUE,27,402.05,148.70999999999998,584,0,3822.33,577.83
23-11-2020,8,San Jose,Online Transfer,TRUE,21,90.81,24.14,831,17,9626.46,112.3
19-01-2021,82,Los Angeles,Debit Card,TRUE,10,681.77,75.75,914,88,6184.41,637.57
27-06-2023,17,New York,Online Transfer,FALSE,0,196.1,0,350,9,2467.77,209.9
29-12-2022,21,Dallas,Mobile Payment,TRUE,10,387.63,43.06999999999999,650,96,2645.9,441.05
21-01-2023,19,San Antonio,Mobile Payment,TRUE,10,35.22,3.9100000000000037,826,29,7982.91,42.79
25-11-2020,72,New York,Mobile Payment,FALSE,0,801.89,0,775,83,7860.79,683.54
17-05-2023,84,Philadelphia,Credit Card,FALSE,0,619.24,0,321,13,1070.23,595.57
16-12-2020,43,New York,Debit Card,FALSE,0,149.9,0,973,2,7431.66,141.4
05-02-2023,26,Phoenix,Debit Card,FALSE,0,952.11,0,471,98,8278.75,837.71
10-02-2023,58,San Diego,Cash,FALSE,0,811.53,0,58,32,1981.89,728.45
30-08-2021,52,San Jose,Cash,FALSE,0,823.89,0,848,43,6813.08,772.2
07-02-2023,82,Los Angeles,Mobile Payment,TRUE,0,890.74,0,560,80,9955.93,800.39
27-12-2020,42,Houston,Debit Card,FALSE,0,895.6,0,360,61,4258.5,900.94
25-08-2021,93,New York,Debit Card,FALSE,0,763.23,0,269,92,3308.67,614.82
18-11-2022,69,Los Angeles,Online Transfer,FALSE,0,953.58,0,711,21,2378.76,1074.85
24-02-2023,70,San Jose,Cash,FALSE,0,880.25,0,921,74,4670.16,1030.38
03-10-2020,16,New York,Debit Card,TRUE,16,132.63,25.25999999999999,264,79,5333.47,157.3
09-10-2021,65,San Jose,Debit Card,TRUE,8,464.01,40.35000000000002,989,77,2278.47,590.8
16-03-2023,59,Houston,Credit Card,TRUE,3,404.47,12.509999999999991,624,40,6443.58,385.19
12-06-2021,38,Phoenix,Online Transfer,FALSE,0,141.47,0,899,36,1370.44,153.45
01-08-2022,90,Houston,Online Transfer,TRUE,15,588.56,103.86000000000001,175,60,4757.91,640.43
19-06-2021,27,San Antonio,Cash,TRUE,1,196.48,1.9800000000000182,904,81,1263.44,202.19
28-02-2023,26,San Antonio,Debit Card,TRUE,2,564.13,11.509999999999991,377,48,2941.44,536.03
18-11-2021,79,San Antonio,Online Transfer,FALSE,0,282.44,0,601,73,6146.31,338.54
15-07-2022,5,Dallas,Debit Card,FALSE,0,867.43,0,495,34,4801.64,830.26
30-05-2022,51,Houston,Online Transfer,FALSE,0,116.17,0,949,82,7638.43,122.8
24-01-2021,34,San Diego,Online Transfer,FALSE,0,49.35,0,902,77,5221.52,44.95
03-06-2023,11,New York,Debit Card,TRUE,22,10.15,2.8599999999999994,868,8,949.55,13.77
26-09-2021,25,Philadelphia,Debit Card,FALSE,0,802.68,0,487,45,570.97,941.18
29-12-2022,73,New York,Mobile Payment,FALSE,0,20.93,0,376,45,5223.09,18.77
24-01-2022,75,San Antonio,Credit Card,FALSE,0,814.16,0,731,74,2261.27,845.25
19-04-2021,67,Philadelphia,Online Transfer,TRUE,3,506.19,15.660000000000025,324,48,5476.58,486.37
24-06-2023,15,Philadelphia,Online Transfer,TRUE,26,194.6,68.37000000000003,586,49,136.75,228.24
10-11-2020,52,Phoenix,Online Transfer,FALSE,0,446.12,0,136,32,2525.12,358.23
13-12-2022,77,Chicago,Mobile Payment,TRUE,5,430.49,22.659999999999968,418,83,697.65,505.43
06-07-2022,16,Philadelphia,Debit Card,FALSE,0,691.29,0,255,17,5151.86,718.23
12-01-2021,60,Dallas,Debit Card,TRUE,13,372.82,55.70999999999998,876,26,1469.53,435.92
20-05-2021,39,Dallas,Debit Card,TRUE,4,791.42,32.98000000000002,88,47,263.12,832.31
13-04-2023,90,San Antonio,Credit Card,TRUE,14,308.3,50.19,573,20,4654.76,384.98
20-11-2020,4,Phoenix,Debit Card,FALSE,0,235.51,0,151,80,5938.18,257.2
27-09-2021,84,New York,Cash,TRUE,3,284.5,8.800000000000011,354,5,8903.78,242.93
31-12-2021,30,San Diego,Cash,TRUE,13,404.62,60.45999999999998,150,95,5259.11,455.81
19-09-2021,20,San Antonio,Cash,FALSE,0,933.09,0,829,0,7641.34,806.33
16-08-2020,71,Phoenix,Online Transfer,FALSE,0,728.28,0,879,74,1819.36,705.76
13-02-2022,4,San Diego,Debit Card,TRUE,0,882,0,109,100,6181.02,946.33
04-02-2021,3,New York,Online Transfer,FALSE,0,421.55,0,422,90,4271.05,445.61
25-11-2022,52,Dallas,Debit Card,TRUE,21,480.38,127.69000000000005,955,35,2554.55,612.49
27-07-2021,36,Chicago,Online Transfer,TRUE,18,394.05,86.5,813,92,7249.29,574.57
28-09-2021,35,Phoenix,Debit Card,FALSE,0,673.65,0,686,55,6529.76,778.35
08-11-2022,32,San Jose,Mobile Payment,TRUE,17,27.41,5.620000000000001,735,8,2318.87,26.79
24-02-2021,78,Dallas,Mobile Payment,TRUE,16,288.53,54.960000000000036,713,55,6968.93,315.88
10-05-2023,17,Chicago,Mobile Payment,TRUE,17,758.84,155.41999999999996,101,52,4058.82,1066.61
28-02-2023,47,San Jose,Debit Card,FALSE,0,114.27,0,882,61,6695.37,130.69
23-05-2023,58,Chicago,Cash,FALSE,0,534.53,0,721,94,6691.11,604.19
07-04-2021,71,San Diego,Cash,FALSE,0,914.89,0,681,95,6625.58,751.01
23-09-2020,97,New York,Cash,FALSE,0,110.09,0,732,0,724.55,120.42
20-08-2022,98,San Diego,Mobile Payment,FALSE,0,597.1,0,144,37,3401.33,566.08
12-06-2023,2,Los Angeles,Online Transfer,TRUE,4,530.16,22.090000000000032,932,41,3666.51,638.9
29-09-2022,45,Dallas,Mobile Payment,FALSE,0,294.74,0,704,60,9369.1,242.93
09-03-2023,21,Philadelphia,Cash,TRUE,10,613.06,68.12,924,27,744.76,578.09
25-07-2021,23,San Jose,Online Transfer,TRUE,20,18.42,4.599999999999998,152,86,7680.89,24.85
30-09-2021,69,Phoenix,Credit Card,FALSE,0,35.84,0,192,7,6852.62,35.08
03-11-2021,17,Los Angeles,Cash,FALSE,0,579.27,0,333,61,8440.17,618.76
02-03-2023,36,San Antonio,Debit Card,TRUE,0,472.51,0,445,10,7086.25,514.27
01-03-2022,33,Los Angeles,Cash,TRUE,5,402.4,21.180000000000007,896,29,7951.3,487.52
21-04-2023,91,Dallas,Online Transfer,TRUE,12,49.77,6.789999999999999,422,93,3533.98,56.97
09-01-2021,9,San Jose,Online Transfer,TRUE,26,281.13,98.76999999999998,916,0,551.15,319.86
17-03-2023,16,San Diego,Credit Card,TRUE,22,412.57,116.35999999999996,282,31,7379.79,461.46
10-11-2021,90,San Jose,Debit Card,TRUE,26,517.96,181.99,317,45,3824.18,750.13
06-12-2021,53,Philadelphia,Online Transfer,FALSE,0,630.65,0,100,37,8288.34,641.6
08-01-2022,28,Chicago,Cash,TRUE,22,634.82,179.04999999999995,359,85,9775.78,973.69
18-05-2021,56,San Diego,Credit Card,FALSE,0,302.42,0,114,54,5913.18,338.19
02-12-2021,99,Dallas,Online Transfer,TRUE,13,502.16,75.04000000000002,669,23,9436.35,482.7
18-09-2021,59,San Antonio,Mobile Payment,FALSE,0,598.56,0,247,54,7457.83,698.21
25-11-2022,69,San Diego,Debit Card,FALSE,0,136.97,0,902,92,3383.69,161.75
19-02-2023,14,San Jose,Mobile Payment,FALSE,0,561.5,0,208,73,9596.44,479.48
31-01-2023,68,Phoenix,Credit Card,FALSE,0,507.71,0,187,6,2970.38,468.7
07-01-2021,33,Philadelphia,Debit Card,TRUE,25,352,117.33999999999997,949,61,7986.64,419.28
17-10-2022,73,Dallas,Online Transfer,FALSE,0,129.02,0,455,75,4548.94,144.07
14-11-2020,56,Dallas,Cash,TRUE,19,445.14,104.41999999999996,851,81,7911.62,440.3
12-07-2021,14,Chicago,Credit Card,TRUE,9,252.03,24.92999999999998,279,13,3818.79,318.2
05-10-2020,55,Chicago,Online Transfer,TRUE,8,100.84,8.769999999999996,443,53,7924.75,98.09
05-10-2020,10,Los Angeles,Credit Card,FALSE,0,470.22,0,978,47,4402.89,409.43
12-11-2022,92,Chicago,Debit Card,TRUE,20,683.21,170.79999999999995,723,93,2486.58,1005.08
31-07-2022,100,San Diego,Credit Card,TRUE,7,620.52,46.710000000000036,788,36,1398.64,609.87
23-01-2021,66,New York,Debit Card,FALSE,0,371.82,0,391,69,4837.7,310.03
13-12-2021,89,New York,Credit Card,FALSE,0,147.76,0,854,94,4603.83,154.97
31-05-2021,15,Chicago,Credit Card,FALSE,0,737.09,0,448,94,8405.94,709.73
30-03-2021,29,Philadelphia,Debit Card,TRUE,23,88.77,26.510000000000005,610,13,1775.18,92.76
20-07-2022,70,Chicago,Online Transfer,TRUE,4,349.8,14.569999999999993,655,60,1215.79,423.44
15-07-2021,52,San Diego,Credit Card,FALSE,0,346.02,0,96,95,1188.01,328.58
16-03-2021,79,Chicago,Credit Card,FALSE,0,598.28,0,600,27,3422.78,591.9
24-04-2023,53,Phoenix,Mobile Payment,TRUE,3,105.69,3.269999999999996,977,13,4534.87,91.42
07-08-2021,42,New York,Credit Card,FALSE,0,677.04,0,185,93,1680.61,780.47
26-07-2020,70,Phoenix,Online Transfer,TRUE,1,356.8,3.599999999999966,570,99,4199.22,416.83
29-11-2022,24,Philadelphia,Online Transfer,FALSE,0,539.59,0,953,73,9241.28,498.21
19-03-2021,27,Houston,Mobile Payment,TRUE,4,897.68,37.40000000000009,339,26,9630.05,890.46
28-10-2021,76,Chicago,Cash,TRUE,5,639.88,33.67999999999995,456,8,1673.16,780.75
04-05-2021,87,Phoenix,Mobile Payment,FALSE,0,320.37,0,401,49,8088.75,257.87
31-12-2021,32,Los Angeles,Debit Card,FALSE,0,549.08,0,894,39,5095.74,595.5
09-02-2022,95,Houston,Mobile Payment,FALSE,0,913.41,0,406,80,9438.57,733.03
07-03-2022,15,Houston,Credit Card,TRUE,5,754.15,39.690000000000055,595,67,6272.97,830.92
02-04-2022,78,San Jose,Online Transfer,FALSE,0,555.36,0,496,54,3302.93,547.49
18-03-2023,78,Houston,Mobile Payment,FALSE,0,481.47,0,433,76,624.84,505.05
08-09-2020,64,San Antonio,Mobile Payment,FALSE,0,394.1,0,564,30,7486.48,415.44
07-08-2022,5,San Antonio,Mobile Payment,TRUE,30,22.77,9.760000000000002,818,98,2288.83,32.22
28-10-2022,82,New York,Cash,TRUE,11,276.25,34.139999999999986,283,59,1956.99,250.27
13-10-2021,66,Dallas,Cash,FALSE,0,392.34,0,710,58,4386.96,371.94
29-12-2022,53,Philadelphia,Credit Card,TRUE,28,500.53,194.64999999999998,444,75,4795.67,568.88
26-02-2021,30,San Jose,Mobile Payment,FALSE,0,704.1,0,413,91,6929.87,718.13
16-11-2022,73,Los Angeles,Credit Card,TRUE,24,45.62,14.410000000000004,644,82,5632.07,54.17
22-04-2022,94,New York,Mobile Payment,TRUE,28,374.52,145.64,180,17,5818.66,489.54
07-12-2022,76,Dallas,Credit Card,TRUE,22,657.61,185.48000000000002,534,11,8899.85,716.41
05-07-2023,85,Dallas,Mobile Payment,TRUE,5,628.48,33.07999999999993,203,82,8734.51,551.82
21-01-2021,26,San Diego,Debit Card,TRUE,30,403.48,172.91999999999996,383,7,2941.73,544.77
29-03-2023,95,Philadelphia,Online Transfer,TRUE,19,221.83,52.03,618,24,6661.9,234.48
08-08-2020,63,Los Angeles,Online Transfer,TRUE,26,128.63,45.20000000000002,296,80,3644.28,158.51
18-09-2020,86,Houston,Mobile Payment,FALSE,0,219.6,0,653,68,7934.85,258.92
11-06-2021,36,Los Angeles,Credit Card,TRUE,17,826.73,169.32999999999993,602,21,5598.36,985.68
07-01-2023,25,San Diego,Mobile Payment,FALSE,0,659.98,0,486,11,6239.25,652.89
05-01-2021,54,San Antonio,Credit Card,FALSE,0,276.53,0,567,25,4312.06,223.48
11-07-2021,90,San Diego,Credit Card,TRUE,21,68.62,18.239999999999995,239,85,6941.34,89.58
27-01-2022,94,San Jose,Mobile Payment,FALSE,0,294.36,0,535,61,4517.76,253.61
01-12-2022,61,San Diego,Credit Card,TRUE,4,684.62,28.529999999999973,272,32,9659.3,764.58
29-01-2021,4,San Jose,Online Transfer,TRUE,9,415.22,41.06999999999999,799,37,8477.66,384.35
15-06-2021,92,San Antonio,Mobile Payment,FALSE,0,729.31,0,109,23,7099.26,821.99
22-08-2021,54,San Jose,Online Transfer,TRUE,0,350.8,0,740,46,8463.11,349.71
10-06-2022,61,Philadelphia,Mobile Payment,TRUE,25,688.54,229.51,346,67,7253.42,1093.97
26-09-2021,84,Dallas,Debit Card,TRUE,1,428.88,4.329999999999984,368,14,8963.67,376.16
02-11-2022,47,Los Angeles,Online Transfer,FALSE,0,538.83,0,972,26,1904.79,511.4
11-04-2023,75,Philadelphia,Debit Card,FALSE,0,255.97,0,637,71,5977.04,305.06
26-07-2021,92,Houston,Online Transfer,TRUE,23,372.45,111.25,805,52,1184.19,422.23
25-06-2022,6,Philadelphia,Cash,FALSE,0,118.34,0,402,57,503.87,104.37
21-07-2020,73,Houston,Cash,TRUE,3,386.8,11.95999999999998,838,60,9426.02,445.97
19-09-2020,43,Philadelphia,Mobile Payment,TRUE,26,646.87,227.27999999999997,825,8,9515.49,815.67
19-04-2023,27,New York,Debit Card,FALSE,0,359.12,0,339,11,2732.63,324.31
05-03-2022,30,Phoenix,Cash,TRUE,24,744.63,235.14,946,67,9633.24,1000.7
01-09-2021,48,Phoenix,Mobile Payment,FALSE,0,397.9,0,231,33,9323.92,440.7
03-03-2022,89,San Diego,Mobile Payment,FALSE,0,613.58,0,971,87,9305.94,650.86
08-06-2023,95,Philadelphia,Mobile Payment,FALSE,0,935.32,0,571,24,4369.1,1029.27
19-05-2022,26,San Diego,Online Transfer,TRUE,14,743.35,121.00999999999999,710,80,1409.56,1028.47
17-02-2021,22,New York,Debit Card,FALSE,0,435.58,0,133,28,3755.2,511.9
13-06-2022,56,Philadelphia,Mobile Payment,FALSE,0,535.48,0,266,10,2416.42,634.8
23-10-2021,8,Philadelphia,Mobile Payment,TRUE,12,73.13,9.969999999999999,910,19,9533.59,70.68
16-08-2021,35,Chicago,Credit Card,FALSE,0,820.47,0,1000,45,5667.38,691.14
15-05-2023,7,New York,Mobile Payment,FALSE,0,420.22,0,865,89,6271.72,433.69
13-12-2021,7,Dallas,Debit Card,TRUE,1,782.1,7.899999999999977,358,41,3564.79,933.75
03-04-2022,11,Phoenix,Online Transfer,TRUE,20,598.57,149.64,931,46,5123.18,886.85
19-04-2022,50,Los Angeles,Debit Card,FALSE,0,753.49,0,527,89,8520.28,627.78
24-03-2023,84,Philadelphia,Cash,FALSE,0,932.23,0,740,86,7772.24,753.37
20-07-2021,71,Houston,Debit Card,TRUE,5,731.77,38.50999999999999,675,33,3473.28,642.25
27-10-2022,86,Houston,Debit Card,FALSE,0,303.27,0,603,45,4272.56,349.6
05-08-2022,97,Chicago,Mobile Payment,FALSE,0,827.6,0,669,87,3350.7,934.76
21-10-2021,68,Philadelphia,Online Transfer,FALSE,0,620.72,0,682,24,1079.6,732.63
28-07-2022,79,New York,Cash,FALSE,0,944.84,0,867,63,2490.46,784.22
10-08-2022,19,Philadelphia,Debit Card,FALSE,0,871.69,0,720,84,1977.7,849.47
26-07-2021,14,New York,Credit Card,TRUE,25,421.05,140.34999999999997,608,28,4146.45,610.88
